"Tpeak,a","TTP,t,a","dT/dtMax,a","dT/dtMax,a","Tdur,a","Trest,a"
56.0461,78.0,1.76655,-0.26275,423.0,0.518849
59.9862,81.0,1.787,-0.4438,274.0,0.00346668
134.78,70.0,5.15775,-1.0412,239.0,0.00329665
145.797,62.0,7.0289,-0.90885,265.0,0.0106687
154.848,89.0,6.0739,-0.6292,487.0,0.90721
69.2566,64.0,2.7695,-0.3502,399.0,0.400029
227.977,107.0,9.7091,-1.7085,378.0,0.0581061
90.4406,61.0,4.71925,-0.52275,377.0,0.222126
214.198,68.0,10.1953,-1.154,365.0,0.18362
74.898,84.0,2.41365,-0.45475,316.0,0.00854338
75.8364,58.0,3.4555,-0.50325,293.0,0.0648238
174.002,87.0,8.4034,-0.8834,487.0,0.319428
21.6971,122.0,0.429055,-0.1472,358.0,0.000870422
49.8297,75.0,1.6762,-0.3592,262.0,0.000775529
73.4765,50.0,3.95035,-0.99875,151.0,0.000480136
35.11,108.0,0.83288,-0.27305,291.0,0.000255424
193.944,112.0,6.4151,-1.07255,427.0,0.803564
80.3149,97.0,2.33385,-0.40755,385.0,0.0648357
196.677,86.0,7.4166,-0.8865,467.0,1.48332
32.523,83.0,0.96912,-0.1564,387.0,0.101763
79.5503,77.0,2.45785,-0.69245,242.0,0.022012
133.153,67.0,6.15085,-0.8976,387.0,0.00955131
75.1839,129.0,1.7999,-0.3207,510.0,0.238436
179.8,150.0,3.86335,-1.156,427.0,0.0119437
53.3242,120.0,1.19155,-0.18625,572.0,1.64788
179.664,81.0,9.39705,-1.1407,412.0,0.0846669
58.9039,52.0,3.18425,-0.29515,314.0,0.0475698
138.432,68.0,8.5601,-0.94845,427.0,0.0227581
19.4641,47.0,1.11507,-0.3479,123.0,0.000461867
76.6683,58.0,3.73755,-1.1728,141.0,5.06952e-06
96.0254,58.0,4.7893,-0.77045,224.0,0.0117106
151.856,135.0,5.01965,-0.65915,563.0,0.384388
148.396,94.0,7.22045,-0.90975,445.0,0.446492
119.387,79.0,3.7542,-0.6627,297.0,0.018649
95.8588,79.0,3.4921,-0.57305,311.0,0.0536226
116.978,85.0,6.93875,-0.91855,425.0,0.194992
64.7926,64.0,2.54355,-0.3168,321.0,0.0809752
189.697,88.0,7.96705,-0.8961,480.0,1.49088
71.6529,78.0,2.4046,-0.36445,331.0,0.0414894
119.673,118.0,2.98995,-0.9354,321.0,0.00220534
15.2258,171.0,0.165245,-0.15244,302.0,0.000283023
154.078,105.0,4.3315,-0.712,546.0,0.672092
130.727,104.0,6.475,-0.92995,506.0,0.292101
74.3162,54.0,4.4344,-0.76695,187.0,0.000609163
101.84,67.0,3.8941,-1.06255,196.0,0.000225358
97.0939,58.0,5.0712,-0.48115,318.0,0.0566497
184.652,76.0,7.17605,-0.72365,485.0,0.445905
154.057,61.0,6.8837,-1.7949,164.0,4.437e-05
79.1652,63.0,3.14865,-0.43885,311.0,0.183351
109.463,60.0,5.9271,-0.77585,305.0,0.045273
137.052,140.0,3.34435,-0.74275,473.0,0.479902
69.8193,72.0,2.77715,-0.2466,492.0,0.782159
84.217,102.0,2.92035,-0.6665,338.0,0.032709
65.0111,78.0,2.0133,-0.5619,229.0,0.000839724
143.122,111.0,4.2452,-0.7105,436.0,0.143826
78.5052,65.0,3.0804,-0.37035,352.0,0.134109
80.9008,73.0,2.8213,-0.8651,207.0,0.00277415
55.0878,72.0,2.036,-0.32555,282.0,0.00766054
77.1007,97.0,2.8012,-0.62085,305.0,0.00293708
80.2136,65.0,3.43475,-0.66975,216.0,0.00628901
181.071,166.0,2.8292,-0.957,536.0,0.213338
135.911,56.0,8.35355,-0.49645,564.0,0.482921
54.5022,68.0,1.99715,-0.33465,311.0,0.180329
69.3373,102.0,1.5548,-0.3792,384.0,0.239
189.049,171.0,4.51385,-1.122,476.0,0.0551517
72.8149,96.0,2.32305,-0.4184,400.0,0.398597
51.4359,72.0,1.65285,-0.38805,308.0,0.376114
48.0646,76.0,1.57435,-0.4928,191.0,5.8721e-06
67.7297,100.0,2.40995,-0.26415,524.0,0.441816
102.738,64.0,3.8709,-0.7753,248.0,0.0188796
107.378,68.0,6.6348,-0.5508,605.0,0.818783
202.864,69.0,14.6879,-1.53355,441.0,1.0005
154.81,78.0,5.55855,-1.0999,276.0,0.00697865
86.5888,103.0,2.373,-0.48325,356.0,0.0268128
136.33,157.0,2.68665,-0.7713,484.0,0.482444
177.406,68.0,9.6549,-0.98835,357.0,0.023645
73.5057,66.0,3.23705,-0.5331,260.0,0.000163025
143.725,75.0,6.5241,-0.6032,478.0,0.348197
164.725,88.0,5.95755,-0.7681,413.0,0.189851
147.14,63.0,6.2725,-0.7634,292.0,0.0425669
114.681,96.0,2.94405,-0.68545,341.0,0.154043
113.379,73.0,4.06345,-0.8789,242.0,0.00665612
73.2142,62.0,3.445,-0.3343,545.0,0.68855
85.8591,64.0,3.24595,-1.0222,193.0,0.0122679
87.9786,196.0,2.0148,-0.3936,606.0,0.422795
103.062,71.0,3.8594,-0.52525,338.0,0.110853
87.5853,114.0,1.7831,-0.5247,415.0,0.0629107
163.978,93.0,4.61185,-0.7268,408.0,0.853659
100.251,87.0,3.26185,-0.5631,348.0,0.1364
76.6772,136.0,1.4398,-0.3797,471.0,0.672538
126.587,128.0,2.9937,-0.8279,425.0,0.0750521
120.927,73.0,3.9072,-1.1692,257.0,0.156184
100.105,59.0,5.33465,-0.517,389.0,0.0613973
63.668,117.0,1.5853,-0.31795,420.0,0.0503355
221.553,131.0,9.38,-1.1215,576.0,0.927386
151.749,88.0,4.02035,-1.4345,275.0,0.000332309
113.118,71.0,3.81785,-1.22835,210.0,0.000230175
45.3691,76.0,1.39335,-0.51035,216.0,0.00952309
99.0471,114.0,2.074,-0.5461,423.0,0.42332
86.1113,83.0,2.5743,-0.6248,264.0,0.006403
37.9147,83.0,1.11065,-0.1992,329.0,0.137991
97.4263,87.0,3.45805,-0.3706,488.0,0.670297
94.262,111.0,2.72555,-0.6345,392.0,0.153301
53.3157,70.0,1.956,-0.40645,227.0,0.00137831
141.459,109.0,5.24675,-0.69625,693.0,1.86614
172.822,59.0,10.0921,-1.0251,403.0,0.073549
136.754,109.0,4.60645,-0.9679,354.0,0.00356835
158.842,63.0,6.781,-0.8032,308.0,0.082604
98.1983,103.0,3.30005,-0.5218,396.0,0.191464
35.0168,87.0,0.9606,-0.1581,385.0,0.082076
77.182,122.0,1.60445,-0.79755,273.0,0.00103952
46.2571,75.0,1.40975,-0.267,360.0,0.233329
87.018,89.0,2.9405,-0.3535,484.0,0.39131
99.5101,94.0,6.0831,-0.4609,631.0,0.94863
71.4207,62.0,2.78445,-0.87795,176.0,0.0022408
112.067,88.0,3.4832,-0.5931,391.0,0.415843
198.671,86.0,7.34545,-1.57985,298.0,0.0165642
130.66,49.0,8.1512,-1.26525,182.0,0.00230199
153.499,64.0,8.3219,-0.72095,396.0,0.711142
157.346,79.0,5.4707,-0.8214,319.0,0.0668165
113.175,110.0,3.2504,-0.8668,365.0,0.075565
68.9019,134.0,2.60005,-0.40865,559.0,0.42991
53.451,60.0,2.5597,-0.3847,230.0,0.00149506
30.6792,73.0,1.1178,-0.2462,238.0,0.00235862
100.431,124.0,3.77205,-0.76645,439.0,0.0486375
77.0893,106.0,2.1347,-0.40835,388.0,0.122371
88.0887,92.0,3.58675,-0.55745,370.0,0.0392282
60.3845,124.0,1.68375,-0.2705,480.0,0.124756
144.852,123.0,2.8176,-0.499,581.0,0.479456
71.9971,94.0,1.65495,-0.5981,336.0,0.00133054
79.9181,110.0,2.1601,-0.4908,369.0,0.07407
84.0002,65.0,3.4183,-0.37805,337.0,0.129489
102.387,93.0,3.8425,-0.5303,435.0,0.193787
138.01,72.0,6.0604,-1.07125,247.0,0.00569222
127.646,129.0,3.3125,-0.7591,397.0,0.0473993
117.703,146.0,2.011,-0.6126,479.0,0.807574
28.0677,85.0,0.7307,-0.2023,396.0,0.384783
26.917,134.0,0.43925,-0.12275,527.0,0.0470661
192.369,116.0,7.8783,-1.872,398.0,0.00172074
224.707,126.0,7.5441,-1.978,377.0,0.00468989
179.65,73.0,8.21225,-1.3026,324.0,0.0438512
89.8459,73.0,4.1941,-0.4327,449.0,0.613197
114.078,94.0,4.3155,-0.46555,480.0,0.596329
84.1021,64.0,3.9915,-0.63145,254.0,4.33936e-05
124.106,73.0,4.66445,-1.0254,235.0,0.0427806
128.122,50.0,6.78165,-0.659,317.0,0.153804
67.0403,109.0,1.80255,-0.22125,595.0,1.07238
94.5617,65.0,3.87395,-0.99105,190.0,0.00252871
104.352,80.0,3.5704,-0.42395,431.0,0.207284
11.9673,67.0,0.434175,-0.191435,171.0,2.24881e-05
71.1489,77.0,2.52385,-0.53955,247.0,0.00355053
21.498,80.0,0.619975,-0.16185,355.0,0.0549858
42.8286,51.0,2.2585,-0.2105,374.0,0.162268
153.03,90.0,5.3234,-1.03375,356.0,0.120247
91.0834,140.0,1.9157,-0.4571,537.0,0.892906
196.129,51.0,13.87,-0.9155,393.0,0.519009
45.184,72.0,1.5831,-0.52885,181.0,2.57326e-05
127.86,180.0,3.16645,-0.73025,588.0,0.110829
103.082,58.0,6.64615,-0.6673,474.0,0.044044
105.439,73.0,4.92895,-0.78365,366.0,0.0352977
167.025,123.0,6.7413,-0.99555,488.0,0.290696
98.6414,69.0,3.7381,-0.37315,452.0,0.760544
124.659,82.0,4.1703,-0.39475,563.0,1.8199
145.02,67.0,8.693,-1.0791,407.0,0.0233832
107.476,84.0,3.9576,-0.91425,272.0,0.00143724
141.139,70.0,7.3771,-0.6081,479.0,0.403122
195.399,52.0,12.107,-1.1262,470.0,0.572085
58.3244,74.0,1.884,-0.4239,285.0,0.0410927
217.94,127.0,7.47375,-1.44,483.0,0.0940085
74.1208,52.0,4.568,-0.35855,364.0,0.129168
178.54,76.0,8.3058,-0.9143,469.0,0.132766
101.142,109.0,3.45435,-0.5259,452.0,0.0738246
170.929,80.0,6.40425,-1.0341,296.0,0.0103266
133.999,86.0,6.7794,-0.8189,423.0,0.0819949
93.4886,73.0,4.77925,-0.41425,527.0,1.30591
82.7074,92.0,2.156,-0.5639,286.0,0.0502586
33.5104,67.0,1.2151,-0.3727,196.0,0.000332587
125.836,97.0,4.01065,-1.04535,283.0,0.00935038
95.5941,67.0,4.07555,-0.52235,293.0,0.0255857
64.5251,70.0,2.22585,-0.54925,250.0,0.0207992
196.259,90.0,9.7078,-1.4435,397.0,0.00426538
69.2391,64.0,3.14195,-0.37905,322.0,0.0739137
85.9069,80.0,2.6294,-0.65585,251.0,0.00209362
117.752,104.0,3.5302,-0.5346,430.0,0.0852401
51.3299,96.0,1.1995,-0.38565,317.0,0.00172616
121.529,72.0,4.4534,-0.5332,408.0,0.191817
135.051,92.0,4.46735,-0.5816,433.0,1.63727
82.1891,141.0,1.4391,-0.5481,413.0,0.0132642
47.814,52.0,2.52395,-0.4061,207.0,0.00105464
47.3849,85.0,1.37355,-0.2632,339.0,0.0552523
33.1977,80.0,1.05235,-0.2485,268.0,9.53771e-05
59.9229,59.0,2.59835,-0.2727,362.0,0.249341
98.7182,53.0,5.3939,-0.4879,358.0,0.291863
72.3756,73.0,2.66885,-0.39805,307.0,0.0154776
114.23,65.0,4.86545,-0.5875,364.0,0.0870155
182.481,117.0,4.8427,-1.585,320.0,6.676e-05
42.4715,95.0,1.14025,-0.40125,228.0,1.59421e-06
65.7276,117.0,1.64095,-0.5311,294.0,0.00398454
64.0262,57.0,2.94215,-0.67675,191.0,0.00600994
71.6613,50.0,4.99715,-0.42395,404.0,0.0725705
44.2473,79.0,1.24305,-0.4761,228.0,0.000203314
136.658,137.0,3.70705,-0.74115,453.0,0.112508
212.712,147.0,8.3712,-1.3355,559.0,0.105268
76.0966,117.0,1.7229,-0.3564,466.0,0.424554
129.251,66.0,4.9025,-0.4425,476.0,1.22715
31.6853,87.0,0.88555,-0.13125,449.0,0.188454
61.2869,88.0,1.9855,-0.3903,306.0,0.0117994
141.698,73.0,6.6307,-1.1165,333.0,0.0110308
116.529,105.0,4.41265,-0.51645,496.0,0.249296
103.259,89.0,4.76735,-0.5005,542.0,0.486177
141.133,111.0,8.03985,-0.51345,737.0,1.08808
69.2426,71.0,2.37685,-0.6051,223.0,0.00139103
110.023,85.0,3.74585,-0.67795,323.0,0.100036
106.692,155.0,3.05125,-0.47345,567.0,0.233363
105.501,121.0,2.06555,-0.51675,479.0,0.0705429
185.764,86.0,8.4037,-1.173,493.0,0.466203
63.5509,65.0,2.36465,-0.7512,191.0,0.00123871
65.0824,86.0,2.5095,-0.38925,342.0,0.0149658
103.852,122.0,4.64615,-0.6048,626.0,0.832761
209.448,83.0,10.1102,-1.5945,304.0,0.0715694
82.0649,132.0,1.8144,-0.73505,316.0,0.00190369
75.5479,97.0,3.11725,-0.3794,508.0,0.591504
186.693,60.0,11.3096,-1.1662,335.0,0.0739238
93.935,81.0,3.6747,-0.3788,598.0,0.295281
161.322,132.0,3.79655,-1.047,409.0,0.00207575
67.342,116.0,1.57535,-0.39935,465.0,0.31078
190.476,90.0,7.19885,-1.4606,344.0,0.0395224
98.5777,88.0,3.84735,-0.36485,536.0,1.24336
47.2651,87.0,1.50265,-0.2923,300.0,0.003782
160.292,144.0,4.35845,-0.80535,520.0,0.893529
155.06,58.0,7.262,-0.8915,265.0,0.0459566
19.1033,79.0,0.578195,-0.1461,306.0,0.000402696
236.006,78.0,14.5376,-1.0955,655.0,1.69557
97.5958,90.0,2.93415,-0.4776,508.0,1.4059
201.68,116.0,8.4129,-0.675,695.0,1.63955
121.076,81.0,3.638,-1.05995,281.0,0.00182339
43.7602,83.0,1.2586,-0.24205,303.0,0.0621866
87.6383,120.0,2.26935,-0.4981,399.0,0.0752582
97.9314,56.0,5.70865,-0.3746,505.0,0.248681
21.2292,65.0,0.80222,-0.161,241.0,0.00947646
208.062,117.0,6.96875,-0.99,482.0,0.985902
80.9724,71.0,2.6807,-0.7785,227.0,0.00254432
155.138,139.0,3.46205,-0.6935,625.0,0.951091
211.541,62.0,11.2034,-1.322,418.0,0.425171
110.54,81.0,3.9775,-0.41025,507.0,0.602721
137.101,111.0,4.22925,-0.84855,371.0,0.0118206
79.6284,68.0,3.30165,-0.6258,238.0,0.00344408
199.247,67.0,12.7319,-1.51035,329.0,0.108961
80.7434,57.0,3.3772,-1.15335,155.0,0.00377559
91.0971,66.0,3.3488,-1.16955,191.0,1.42303e-05
64.5626,79.0,2.03765,-0.41635,269.0,0.00527049
115.355,94.0,2.85675,-0.6655,458.0,1.17558
145.594,117.0,4.2371,-0.8633,419.0,0.332627
79.6682,74.0,4.21505,-0.26355,612.0,1.62851
95.584,53.0,7.0775,-0.47495,460.0,0.247594
128.699,196.0,3.98205,-0.7466,638.0,0.99816
155.708,101.0,3.88195,-0.87275,360.0,0.526821
107.827,88.0,2.77,-1.056,269.0,0.0239663
120.432,84.0,4.14375,-0.6939,341.0,0.141029
164.809,132.0,5.0312,-0.6356,592.0,0.866713
130.662,112.0,3.78795,-0.6683,395.0,0.0815099
23.5953,59.0,0.9574,-0.1572,376.0,0.137697
100.518,70.0,4.14145,-0.4677,413.0,0.404246
114.453,56.0,8.3352,-0.546,499.0,0.616307
209.698,130.0,7.2033,-1.0495,515.0,0.677926
148.701,65.0,8.09885,-1.2978,329.0,0.000893803
162.06,81.0,6.2422,-1.11865,292.0,0.00114516
109.348,200.0,2.2875,-0.5067,643.0,1.56052
21.7297,73.0,0.70525,-0.15635,295.0,0.0541684
96.6778,108.0,2.37385,-0.3189,573.0,1.7002
68.4669,103.0,2.33465,-0.2819,517.0,0.229033
23.7847,69.0,0.825325,-0.21325,243.0,0.020626
109.224,65.0,4.37465,-0.54385,317.0,0.055685
172.565,170.0,3.80545,-0.57245,673.0,1.35184
57.8202,59.0,2.62195,-0.68245,175.0,0.000928233
68.329,106.0,2.1282,-0.4495,344.0,0.00639656
39.9967,77.0,1.1762,-0.38325,236.0,0.0266123
143.789,160.0,2.90735,-0.70295,501.0,0.841119
77.7693,66.0,3.139,-0.4857,256.0,0.00144984
216.642,186.0,5.93055,-1.4565,550.0,0.64563
158.138,77.0,9.46695,-0.56515,624.0,1.66617
165.202,63.0,8.54625,-0.6737,488.0,1.07311
121.116,81.0,5.935,-0.60395,475.0,0.199891
33.2624,75.0,1.00225,-0.32185,233.0,0.0368181
155.546,79.0,5.10965,-0.6684,395.0,0.195786
106.474,94.0,3.31135,-0.49335,408.0,0.534728
150.955,167.0,4.1358,-0.58135,601.0,1.79845
83.9602,95.0,4.5193,-0.34825,709.0,1.13004
190.631,90.0,6.3568,-1.8005,243.0,0.00077275
90.3733,108.0,2.63335,-0.52915,416.0,0.404273
79.4208,71.0,2.70225,-0.4863,290.0,0.145801
94.0819,69.0,3.87445,-0.6871,248.0,0.00905673
107.377,47.0,6.97315,-0.9441,193.0,0.00313788
131.38,51.0,6.9452,-0.89185,272.0,0.209424
147.615,74.0,6.1217,-1.21,295.0,0.00391166
25.4668,87.0,0.683655,-0.2316,234.0,0.000332293
42.2422,68.0,1.5297,-0.3158,258.0,0.00466958
105.449,78.0,3.36665,-0.44165,477.0,0.886491
167.599,74.0,6.70025,-0.79405,399.0,0.857087
158.008,71.0,7.1806,-1.20885,388.0,0.0130204
188.185,90.0,5.60965,-1.2984,314.0,0.0222134
195.61,63.0,9.9529,-1.18545,430.0,0.357517
88.0024,72.0,3.52365,-0.49825,313.0,0.0693985
14.4509,62.0,0.56744,-0.1524,218.0,0.00201601
181.566,65.0,9.0469,-1.023,449.0,0.377963
148.022,81.0,5.58015,-0.65925,444.0,0.386
26.7548,135.0,0.450195,-0.14435,420.0,0.00188355
114.08,79.0,5.5218,-0.4594,533.0,0.608301
91.2043,61.0,5.42545,-0.37255,629.0,0.739909
48.7072,106.0,1.19,-0.1451,657.0,1.83397
75.6252,93.0,1.77675,-0.4757,443.0,0.632984
109.692,97.0,3.99175,-0.98505,279.0,0.00416576
191.039,159.0,4.13675,-1.1805,473.0,0.0187133
123.723,71.0,5.0226,-0.57075,376.0,0.0853055
130.106,100.0,3.70075,-0.4389,616.0,0.863719
58.2596,80.0,1.69865,-0.46515,342.0,0.179564
108.33,50.0,10.5015,-0.5682,536.0,0.812413
161.433,94.0,4.05285,-1.101,338.0,0.00480726
109.14,95.0,2.5478,-0.89545,317.0,0.0127868
75.4088,78.0,2.6215,-0.4465,287.0,0.0193719
130.193,85.0,5.1929,-0.8187,320.0,0.0684731
163.196,68.0,7.36655,-1.19925,273.0,0.0127329
58.5051,64.0,2.18485,-0.5609,218.0,0.00333314
149.619,136.0,3.06365,-0.81545,415.0,0.0692894
52.4979,73.0,1.712,-0.4028,264.0,0.0689888
164.645,60.0,8.6684,-0.6792,456.0,0.400465
161.236,91.0,6.7039,-1.46255,298.0,0.00159556
60.8461,60.0,2.5674,-0.525,216.0,0.0103666
40.0691,98.0,1.00135,-0.3448,289.0,8.58949e-05
112.789,105.0,3.74645,-0.856,325.0,0.00103059
122.182,59.0,5.59375,-0.617,344.0,0.755433
52.7605,69.0,1.89895,-0.30985,265.0,0.0356884
91.5027,80.0,3.575,-0.53275,345.0,0.037957
66.5275,97.0,1.55985,-0.45805,409.0,0.478919
88.3881,56.0,5.14215,-0.40255,370.0,0.105853
22.5363,60.0,0.922035,-0.3688,146.0,3.38481e-05
89.5724,86.0,3.42945,-0.5145,347.0,0.0670372
126.727,175.0,4.0799,-0.5417,718.0,1.15235
80.5087,75.0,3.35655,-0.37745,542.0,0.231474
56.7257,103.0,1.4147,-0.2437,478.0,0.493536
10.4261,68.0,0.36835,-0.099005,226.0,0.00271546
111.977,84.0,3.1391,-0.8361,382.0,0.704831
207.795,71.0,13.6303,-1.8108,341.0,0.0164268
165.563,93.0,5.76215,-1.01965,443.0,0.027688
113.576,63.0,4.8833,-0.5513,380.0,0.329131
24.5407,90.0,0.66652,-0.1566,324.0,0.00493393
84.0684,59.0,4.4731,-0.6193,240.0,0.00746776
44.2153,73.0,1.5685,-0.28375,262.0,0.00350481
128.383,79.0,4.901,-1.44105,216.0,0.000345502
179.452,61.0,9.09965,-1.22585,253.0,0.0376868
159.283,98.0,6.7239,-0.78515,496.0,0.182777
65.6761,116.0,1.58675,-0.28535,469.0,0.227312
68.4413,85.0,2.1542,-0.5016,263.0,0.000801588
133.331,83.0,5.41025,-0.89945,300.0,0.00706008
119.897,78.0,4.44625,-0.90425,273.0,0.0113548
40.6726,55.0,1.90775,-0.6364,143.0,5.99549e-06
94.6451,70.0,3.3173,-0.65605,267.0,0.112299
39.0108,117.0,0.8146,-0.1457,590.0,1.0118
128.181,49.0,6.977,-1.3898,192.0,0.0115289
88.6796,64.0,4.00065,-0.43985,328.0,0.15784
91.9762,154.0,3.34775,-0.3922,559.0,0.641441
38.7648,141.0,0.60095,-0.1972,509.0,0.0365204
152.954,113.0,7.67515,-1.30685,451.0,0.115454
130.224,71.0,4.3529,-1.26085,229.0,0.0383814
99.7587,201.0,1.57795,-0.35625,655.0,0.728151
11.1284,60.0,0.45691,-0.13338,229.0,0.000504089
119.956,136.0,2.63135,-0.5366,477.0,0.119077
94.566,144.0,2.33815,-0.43795,497.0,0.312288
93.1113,54.0,5.4847,-0.3118,619.0,1.50021
183.866,80.0,7.16845,-1.2983,297.0,0.0395324
203.319,88.0,10.8661,-1.245,452.0,0.939257
93.3004,123.0,2.77655,-0.4514,497.0,0.380359
122.316,61.0,5.4419,-1.39815,180.0,0.000817464
95.4049,103.0,2.20075,-0.7048,330.0,0.0470556
71.8839,82.0,2.198,-0.2593,475.0,0.611411
84.8685,139.0,1.76545,-0.48705,466.0,0.248213
87.475,64.0,3.43585,-0.65935,257.0,0.0629902
78.2893,48.0,5.05095,-0.4342,275.0,0.0351477
133.855,78.0,5.84445,-0.83515,352.0,0.418497
49.4379,59.0,2.05535,-0.6958,167.0,0.0012797
82.5556,86.0,2.0751,-0.59135,416.0,1.82259
66.3074,116.0,1.8942,-0.4745,350.0,0.00127139
113.379,119.0,2.3715,-0.44335,526.0,0.854006
119.17,85.0,3.9246,-0.6891,361.0,0.0817725
54.2179,69.0,1.9232,-0.58905,210.0,0.00639409
196.407,145.0,6.10415,-1.0995,531.0,0.843581
166.189,68.0,7.5007,-1.1607,280.0,0.00555637
90.2214,54.0,5.55295,-0.63885,267.0,0.00192522
98.2889,114.0,2.0066,-0.76055,310.0,0.0115512
94.7099,52.0,4.68305,-0.77265,239.0,0.0461612
83.7967,81.0,2.4645,-0.47485,288.0,0.0879478
101.16,69.0,6.51975,-0.8502,361.0,0.00018535
48.8612,59.0,2.1119,-0.5535,189.0,0.00274209
42.6115,83.0,1.2058,-0.20115,459.0,0.540595
58.4199,50.0,3.28505,-0.25545,332.0,0.0431139
42.6693,64.0,1.7019,-0.4404,202.0,0.0010429
57.6269,74.0,2.0518,-0.2985,335.0,0.0471324
162.506,66.0,7.3332,-0.76215,408.0,0.238377
174.592,58.0,14.4751,-1.1731,600.0,0.652968
74.5414,157.0,1.65505,-0.33755,583.0,0.132527
98.6601,79.0,3.30715,-0.4245,392.0,0.808281
93.8986,107.0,2.0927,-0.72015,290.0,0.000767222
163.994,74.0,5.4112,-0.8875,325.0,0.340959
45.0605,70.0,1.6278,-0.428,220.0,0.00015774
149.618,80.0,7.7442,-0.6371,585.0,0.48101
60.0778,70.0,2.37875,-0.2625,391.0,0.17552
159.345,85.0,7.54945,-0.7455,505.0,0.968079
53.2782,99.0,1.1857,-0.3476,383.0,0.0047679
121.806,52.0,6.3113,-1.4268,172.0,0.000604525
78.3457,106.0,3.45275,-0.3941,559.0,0.976778
112.164,68.0,4.3453,-0.94125,229.0,0.0103001
67.7796,69.0,2.48625,-0.25035,473.0,0.328323
167.419,140.0,3.15165,-0.846,523.0,0.436845
41.8979,95.0,1.0448,-0.25985,367.0,0.13261
67.0632,99.0,1.6091,-0.4506,333.0,0.0201163
111.158,73.0,5.8491,-0.7476,485.0,0.701818
82.4778,103.0,3.42335,-0.51085,419.0,0.0344788
